תאריך מדידה,מפלס הכנרת במטרים
18 Jul 2002, -213.580
17 Jul 2002, -213.580
16 Jul 2002, -213.570
15 Jul 2002, -213.570
14 Jul 2002, -213.560
11 Jul 2002, -213.530
10 Jul 2002, -213.520
9 Jul 2002, -213.510
8 Jul 2002, -213.500
7 Jul 2002, -213.500
4 Jul 2002, -213.470
3 Jul 2002, -213.470
2 Jul 2002, -213.460
1 Jul 2002, -213.450
30 Jun 2002, -213.440
27 Jun 2002, -213.410
26 Jun 2002, -213.410
25 Jun 2002, -213.400
24 Jun 2002, -213.390
23 Jun 2002, -213.380
20 Jun 2002, -213.350
19 Jun 2002, -213.350
18 Jun 2002, -213.350
17 Jun 2002, -213.340
16 Jun 2002, -213.330
13 Jun 2002, -213.300
12 Jun 2002, -213.290
11 Jun 2002, -213.290
10 Jun 2002, -213.280
9 Jun 2002, -213.270
6 Jun 2002, -213.260
5 Jun 2002, -213.250
4 Jun 2002, -213.240
3 Jun 2002, -213.240
2 Jun 2002, -213.240
1 Jun 2002, -213.230
30 May 2002, -213.210
29 May 2002, -213.200
28 May 2002, -213.200
27 May 2002, -213.190
26 May 2002, -213.190
23 May 2002, -213.180
22 May 2002, -213.180
21 May 2002, -213.180
20 May 2002, -213.180
19 May 2002, -213.180
14 May 2002, -213.180
13 May 2002, -213.170
12 May 2002, -213.160
9 May 2002, -213.160
8 May 2002, -213.160
7 May 2002, -213.160
6 May 2002, -213.160
5 May 2002, -213.160
2 May 2002, -213.170
1 May 2002, -213.180
30 Apr 2002, -213.190
29 Apr 2002, -213.200
28 Apr 2002, -213.210
25 Apr 2002, -213.230
24 Apr 2002, -213.240
23 Apr 2002, -213.250
22 Apr 2002, -213.260
21 Apr 2002, -213.270
18 Apr 2002, -213.320
16 Apr 2002, -213.330
15 Apr 2002, -213.340
14 Apr 2002, -213.350
11 Apr 2002, -213.380
10 Apr 2002, -213.390
9 Apr 2002, -213.410
8 Apr 2002, -213.420
7 Apr 2002, -213.440
4 Apr 2002, -213.500
1 Apr 2002, -213.600
31 Mar 2002, -213.630
26 Mar 2002, -213.750
25 Mar 2002, -213.760
24 Mar 2002, -213.770
21 Mar 2002, -213.840
20 Mar 2002, -213.850
19 Mar 2002, -213.850
18 Mar 2002, -213.850
17 Mar 2002, -213.860
14 Mar 2002, -213.880
13 Mar 2002, -213.880
12 Mar 2002, -213.880
10 Mar 2002, -213.900
7 Mar 2002, -213.910
6 Mar 2002, -213.910
5 Mar 2002, -213.920
4 Mar 2002, -213.930
3 Mar 2002, -213.950
1 Mar 2002, -213.970
28 Feb 2002, -213.980
27 Feb 2002, -213.990
26 Feb 2002, -214.000
25 Feb 2002, -214.010
24 Feb 2002, -214.010
21 Feb 2002, -214.050
20 Feb 2002, -214.060
19 Feb 2002, -214.070
18 Feb 2002, -214.080
17 Feb 2002, -214.080
14 Feb 2002, -214.120
13 Feb 2002, -214.130
12 Feb 2002, -214.190
11 Feb 2002, -214.210
10 Feb 2002, -214.220
7 Feb 2002, -214.240
6 Feb 2002, -214.240
5 Feb 2002, -214.240
4 Feb 2002, -214.250
3 Feb 2002, -214.260
1 Feb 2002, -214.260
31 Jan 2002, -214.260
30 Jan 2002, -214.270
29 Jan 2002, -214.280
28 Jan 2002, -214.300
27 Jan 2002, -214.320
24 Jan 2002, -214.340
23 Jan 2002, -214.350
22 Jan 2002, -214.380
21 Jan 2002, -214.380
20 Jan 2002, -214.390
17 Jan 2002, -214.410
16 Jan 2002, -214.410
15 Jan 2002, -214.410
14 Jan 2002, -214.420
13 Jan 2002, -214.430
10 Jan 2002, -214.500
9 Jan 2002, -214.540
8 Jan 2002, -214.600
7 Jan 2002, -214.660
6 Jan 2002, -214.660
3 Jan 2002, -214.660
2 Jan 2002, -214.670
1 Jan 2002, -214.670
31 Dec 2001, -214.680
30 Dec 2001, -214.680
27 Dec 2001, -214.680
26 Dec 2001, -214.680
25 Dec 2001, -214.680
24 Dec 2001, -214.680
23 Dec 2001, -214.690
20 Dec 2001, -214.700
19 Dec 2001, -214.700
18 Dec 2001, -214.710
17 Dec 2001, -214.710
16 Dec 2001, -214.710
13 Dec 2001, -214.720
12 Dec 2001, -214.730
11 Dec 2001, -214.730
10 Dec 2001, -214.740
9 Dec 2001, -214.750
6 Dec 2001, -214.760
5 Dec 2001, -214.800
4 Dec 2001, -214.850
3 Dec 2001, -214.860
2 Dec 2001, -214.860
1 Dec 2001, -214.860
29 Nov 2001, -214.870
28 Nov 2001, -214.870
27 Nov 2001, -214.870
26 Nov 2001, -214.870
25 Nov 2001, -214.870
22 Nov 2001, -214.850
21 Nov 2001, -214.850
19 Nov 2001, -214.830
18 Nov 2001, -214.830
15 Nov 2001, -214.820
14 Nov 2001, -214.820
13 Nov 2001, -214.810
11 Nov 2001, -214.810
8 Nov 2001, -214.810
7 Nov 2001, -214.800
6 Nov 2001, -214.800
5 Nov 2001, -214.800
4 Nov 2001, -214.790
1 Nov 2001, -214.780
31 Oct 2001, -214.770
30 Oct 2001, -214.770
29 Oct 2001, -214.770
28 Oct 2001, -214.770
25 Oct 2001, -214.760
24 Oct 2001, -214.760
23 Oct 2001, -214.750
21 Oct 2001, -214.740
18 Oct 2001, -214.720
17 Oct 2001, -214.720
16 Oct 2001, -214.720
15 Oct 2001, -214.710
14 Oct 2001, -214.710
11 Oct 2001, -214.690
10 Oct 2001, -214.680
1 Oct 2001, -214.610
30 Sep 2001, -214.610
25 Sep 2001, -214.570
24 Sep 2001, -214.560
23 Sep 2001, -214.550
20 Sep 2001, -214.530
16 Sep 2001, -214.480
13 Sep 2001, -214.450
12 Sep 2001, -214.430
11 Sep 2001, -214.420
10 Sep 2001, -214.420
9 Sep 2001, -214.410
6 Sep 2001, -214.360
5 Sep 2001, -214.350
4 Sep 2001, -214.340
2 Sep 2001, -214.320
1 Sep 2001, -214.310
30 Aug 2001, -214.280
29 Aug 2001, -214.270
28 Aug 2001, -214.260
27 Aug 2001, -214.250
26 Aug 2001, -214.240
23 Aug 2001, -214.200
22 Aug 2001, -214.190
21 Aug 2001, -214.180
20 Aug 2001, -214.170
19 Aug 2001, -214.160
16 Aug 2001, -214.110
15 Aug 2001, -214.100
14 Aug 2001, -214.090
13 Aug 2001, -214.080
12 Aug 2001, -214.070
10 Aug 2001, -214.050
9 Aug 2001, -214.040
8 Aug 2001, -214.030
7 Aug 2001, -214.030
6 Aug 2001, -214.030
5 Aug 2001, -214.020
2 Aug 2001, -213.980
1 Aug 2001, -213.970
31 Jul 2001, -213.960
30 Jul 2001, -213.950
29 Jul 2001, -213.940
26 Jul 2001, -213.910
25 Jul 2001, -213.900
24 Jul 2001, -213.890
23 Jul 2001, -213.880
22 Jul 2001, -213.870
19 Jul 2001, -213.840
18 Jul 2001, -213.830
17 Jul 2001, -213.830
16 Jul 2001, -213.810
15 Jul 2001, -213.810
12 Jul 2001, -213.780
11 Jul 2001, -213.770
10 Jul 2001, -213.760
9 Jul 2001, -213.750
8 Jul 2001, -213.740
5 Jul 2001, -213.710
4 Jul 2001, -213.700
3 Jul 2001, -213.690
2 Jul 2001, -213.680
1 Jul 2001, -213.670
28 Jun 2001, -213.640
27 Jun 2001, -213.630
26 Jun 2001, -213.620
25 Jun 2001, -213.600
24 Jun 2001, -213.590
21 Jun 2001, -213.570
20 Jun 2001, -213.560
19 Jun 2001, -213.550
18 Jun 2001, -213.540
17 Jun 2001, -213.530
14 Jun 2001, -213.500
13 Jun 2001, -213.490
12 Jun 2001, -213.480
11 Jun 2001, -213.480
10 Jun 2001, -213.470
7 Jun 2001, -213.430
6 Jun 2001, -213.420
5 Jun 2001, -213.400
4 Jun 2001, -213.390
3 Jun 2001, -213.380
1 Jun 2001, -213.360
31 May 2001, -213.350
30 May 2001, -213.340
29 May 2001, -213.330
27 May 2001, -213.310
24 May 2001, -213.290
23 May 2001, -213.280
22 May 2001, -213.270
21 May 2001, -213.270
20 May 2001, -213.260
17 May 2001, -213.230
16 May 2001, -213.220
15 May 2001, -213.210
14 May 2001, -213.200
13 May 2001, -213.190
10 May 2001, -213.170
9 May 2001, -213.160
8 May 2001, -213.150
7 May 2001, -213.140
6 May 2001, -213.140
3 May 2001, -213.130
2 May 2001, -213.130
1 May 2001, -213.130
30 Apr 2001, -213.130
29 Apr 2001, -213.130
25 Apr 2001, -213.110
24 Apr 2001, -213.100
23 Apr 2001, -213.090
22 Apr 2001, -213.080
18 Apr 2001, -213.070
17 Apr 2001, -213.070
16 Apr 2001, -213.060
15 Apr 2001, -213.060
5 Apr 2001, -213.050
4 Apr 2001, -213.060
3 Apr 2001, -213.060
2 Apr 2001, -213.060
1 Apr 2001, -213.060
29 Mar 2001, -213.060
28 Mar 2001, -213.070
27 Mar 2001, -213.070
26 Mar 2001, -213.080
25 Mar 2001, -213.080
22 Mar 2001, -213.090
21 Mar 2001, -213.100
20 Mar 2001, -213.110
19 Mar 2001, -213.120
18 Mar 2001, -213.120
15 Mar 2001, -213.130
14 Mar 2001, -213.130
13 Mar 2001, -213.130
12 Mar 2001, -213.140
11 Mar 2001, -213.140
8 Mar 2001, -213.170
7 Mar 2001, -213.170
6 Mar 2001, -213.180
5 Mar 2001, -213.180
4 Mar 2001, -213.180
1 Mar 2001, -213.220
28 Feb 2001, -213.220
27 Feb 2001, -213.230
26 Feb 2001, -213.230
25 Feb 2001, -213.240
22 Feb 2001, -213.280
21 Feb 2001, -213.280
20 Feb 2001, -213.310
19 Feb 2001, -213.320
18 Feb 2001, -213.340
16 Feb 2001, -213.360
15 Feb 2001, -213.370
14 Feb 2001, -213.380
13 Feb 2001, -213.400
12 Feb 2001, -213.410
11 Feb 2001, -213.430
8 Feb 2001, -213.440
7 Feb 2001, -213.440
5 Feb 2001, -213.450
4 Feb 2001, -213.470
1 Feb 2001, -213.510
31 Jan 2001, -213.510
30 Jan 2001, -213.510
29 Jan 2001, -213.520
28 Jan 2001, -213.520
26 Jan 2001, -213.530
24 Jan 2001, -213.560
23 Jan 2001, -213.570
22 Jan 2001, -213.570
21 Jan 2001, -213.570
18 Jan 2001, -213.600
17 Jan 2001, -213.610
16 Jan 2001, -213.610
15 Jan 2001, -213.620
14 Jan 2001, -213.620
11 Jan 2001, -213.620
10 Jan 2001, -213.620
9 Jan 2001, -213.630
8 Jan 2001, -213.640
7 Jan 2001, -213.640
4 Jan 2001, -213.650
3 Jan 2001, -213.650
2 Jan 2001, -213.650
1 Jan 2001, -213.650
31 Dec 2000, -213.650
28 Dec 2000, -213.660
27 Dec 2000, -213.670
26 Dec 2000, -213.670
25 Dec 2000, -213.670
24 Dec 2000, -213.700
21 Dec 2000, -213.710
20 Dec 2000, -213.720
19 Dec 2000, -213.750
18 Dec 2000, -213.770
17 Dec 2000, -213.780
14 Dec 2000, -213.750
13 Dec 2000, -213.760
12 Dec 2000, -213.780
11 Dec 2000, -213.780
10 Dec 2000, -213.780
7 Dec 2000, -213.780
6 Dec 2000, -213.780
5 Dec 2000, -213.780
4 Dec 2000, -213.780
3 Dec 2000, -213.780
1 Dec 2000, -213.790
30 Nov 2000, -213.800
29 Nov 2000, -213.800
28 Nov 2000, -213.800
27 Nov 2000, -213.800
26 Nov 2000, -213.800
23 Nov 2000, -213.780
22 Nov 2000, -213.780
21 Nov 2000, -213.780
20 Nov 2000, -213.780
19 Nov 2000, -213.770
16 Nov 2000, -213.740
15 Nov 2000, -213.740
14 Nov 2000, -213.740
13 Nov 2000, -213.740
12 Nov 2000, -213.740
8 Nov 2000, -213.730
7 Nov 2000, -213.730
6 Nov 2000, -213.730
5 Nov 2000, -213.720
1 Nov 2000, -213.710
31 Oct 2000, -213.710
30 Oct 2000, -213.710
29 Oct 2000, -213.710
26 Oct 2000, -213.710
25 Oct 2000, -213.720
24 Oct 2000, -213.730
23 Oct 2000, -213.730
22 Oct 2000, -213.730
16 Oct 2000, -213.710
12 Oct 2000, -213.670
11 Oct 2000, -213.660
10 Oct 2000, -213.650
8 Oct 2000, -213.640
5 Oct 2000, -213.620
4 Oct 2000, -213.610
3 Oct 2000, -213.600
2 Oct 2000, -213.590
1 Oct 2000, -213.580
28 Sep 2000, -213.560
27 Sep 2000, -213.550
24 Sep 2000, -213.530
21 Sep 2000, -213.510
20 Sep 2000, -213.500
19 Sep 2000, -213.490
18 Sep 2000, -213.490
17 Sep 2000, -213.480
14 Sep 2000, -213.450
13 Sep 2000, -213.450
12 Sep 2000, -213.450
11 Sep 2000, -213.440
10 Sep 2000, -213.430
7 Sep 2000, -213.400
6 Sep 2000, -213.390
5 Sep 2000, -213.380
4 Sep 2000, -213.370
3 Sep 2000, -213.370
1 Sep 2000, -213.340
31 Aug 2000, -213.320
30 Aug 2000, -213.310
29 Aug 2000, -213.290
28 Aug 2000, -213.280
27 Aug 2000, -213.270
23 Aug 2000, -213.220
22 Aug 2000, -213.210
14 Aug 2000, -213.120
13 Aug 2000, -213.110
10 Aug 2000, -213.060
9 Aug 2000, -213.040
8 Aug 2000, -213.030
7 Aug 2000, -213.020
6 Aug 2000, -213.010
3 Aug 2000, -212.960
1 Aug 2000, -212.940
30 Jul 2000, -212.910
23 Jul 2000, -212.830
16 Jul 2000, -212.730
9 Jul 2000, -212.640
2 Jul 2000, -212.560
1 Jul 2000, -212.550
25 Jun 2000, -212.470
18 Jun 2000, -212.370
15 Jun 2000, -212.330
11 Jun 2000, -212.300
4 Jun 2000, -212.210
1 Jun 2000, -212.170
28 May 2000, -212.140
21 May 2000, -212.060
15 May 2000, -212.010
14 May 2000, -212.010
11 May 2000, -211.980
9 May 2000, -211.970
8 May 2000, -211.960
7 May 2000, -211.950
4 May 2000, -211.920
3 May 2000, -211.920
2 May 2000, -211.920
1 May 2000, -211.920
30 Apr 2000, -211.920
27 Apr 2000, -211.920
18 Apr 2000, -211.940
17 Apr 2000, -211.940
16 Apr 2000, -211.940
13 Apr 2000, -211.940
12 Apr 2000, -211.940
11 Apr 2000, -211.940
10 Apr 2000, -211.940
9 Apr 2000, -211.940
6 Apr 2000, -211.930
5 Apr 2000, -211.930
4 Apr 2000, -211.940
2 Apr 2000, -211.940
1 Apr 2000, -211.940
30 Mar 2000, -211.940
29 Mar 2000, -211.940
28 Mar 2000, -211.950
27 Mar 2000, -211.960
26 Mar 2000, -211.970
23 Mar 2000, -211.990
22 Mar 2000, -212.000
20 Mar 2000, -212.020
19 Mar 2000, -212.030
16 Mar 2000, -212.040
15 Mar 2000, -212.040
14 Mar 2000, -212.050
13 Mar 2000, -212.060
12 Mar 2000, -212.070
9 Mar 2000, -212.080
8 Mar 2000, -212.080
7 Mar 2000, -212.090
6 Mar 2000, -212.100
5 Mar 2000, -212.120
2 Mar 2000, -212.140
1 Mar 2000, -212.150
29 Feb 2000, -212.160
28 Feb 2000, -212.170
27 Feb 2000, -212.180
24 Feb 2000, -212.190
23 Feb 2000, -212.200
22 Feb 2000, -212.220
21 Feb 2000, -212.230
20 Feb 2000, -212.240
17 Feb 2000, -212.300
16 Feb 2000, -212.350
15 Feb 2000, -212.370
14 Feb 2000, -212.380
13 Feb 2000, -212.440
10 Feb 2000, -212.470
9 Feb 2000, -212.480
8 Feb 2000, -212.480
7 Feb 2000, -212.490
6 Feb 2000, -212.500
3 Feb 2000, -212.530
2 Feb 2000, -212.540
1 Feb 2000, -212.550
31 Jan 2000, -212.560
30 Jan 2000, -212.570
27 Jan 2000, -212.720
25 Jan 2000, -212.780
24 Jan 2000, -212.790
23 Jan 2000, -212.820
20 Jan 2000, -212.960
19 Jan 2000, -212.980
18 Jan 2000, -212.990
17 Jan 2000, -212.990
16 Jan 2000, -212.990
13 Jan 2000, -212.990
12 Jan 2000, -212.990
11 Jan 2000, -212.990
10 Jan 2000, -213.000
9 Jan 2000, -213.010
6 Jan 2000, -213.040
5 Jan 2000, -213.080
4 Jan 2000, -213.110
3 Jan 2000, -213.120
2 Jan 2000, -213.120
30 Dec 1999, -213.120
29 Dec 1999, -213.120
28 Dec 1999, -213.120
27 Dec 1999, -213.120
26 Dec 1999, -213.120
23 Dec 1999, -213.130
22 Dec 1999, -213.120
21 Dec 1999, -213.130
20 Dec 1999, -213.130
19 Dec 1999, -213.130
16 Dec 1999, -213.120
15 Dec 1999, -213.130
14 Dec 1999, -213.160
13 Dec 1999, -213.170
12 Dec 1999, -213.170
9 Dec 1999, -213.150
8 Dec 1999, -213.150
7 Dec 1999, -213.140
6 Dec 1999, -213.130
5 Dec 1999, -213.130
2 Dec 1999, -213.120
1 Dec 1999, -213.110
30 Nov 1999, -213.110
29 Nov 1999, -213.100
28 Nov 1999, -213.100
25 Nov 1999, -213.090
24 Nov 1999, -213.090
23 Nov 1999, -213.090
22 Nov 1999, -213.090
21 Nov 1999, -213.090
18 Nov 1999, -213.060
17 Nov 1999, -213.060
16 Nov 1999, -213.060
15 Nov 1999, -213.060
14 Nov 1999, -213.060
11 Nov 1999, -213.040
10 Nov 1999, -213.040
9 Nov 1999, -213.040
8 Nov 1999, -213.030
7 Nov 1999, -213.030
4 Nov 1999, -213.020
2 Nov 1999, -213.010
1 Nov 1999, -213.000
31 Oct 1999, -212.990
28 Oct 1999, -212.980
27 Oct 1999, -212.970
26 Oct 1999, -212.970
25 Oct 1999, -212.960
21 Oct 1999, -212.950
20 Oct 1999, -212.950
18 Oct 1999, -212.940
17 Oct 1999, -212.940
14 Oct 1999, -212.930
13 Oct 1999, -212.920
12 Oct 1999, -212.910
10 Oct 1999, -212.900
7 Oct 1999, -212.890
3 Oct 1999, -212.860
23 Sep 1999, -212.800
19 Sep 1999, -212.780
15 Sep 1999, -212.750
13 Sep 1999, -212.730
5 Sep 1999, -212.670
1 Sep 1999, -212.630
29 Aug 1999, -212.600
22 Aug 1999, -212.520
15 Aug 1999, -212.460
8 Aug 1999, -212.420
1 Aug 1999, -212.360
25 Jul 1999, -212.300
18 Jul 1999, -212.230
15 Jul 1999, -212.200
11 Jul 1999, -212.170
4 Jul 1999, -212.120
1 Jul 1999, -212.090
27 Jun 1999, -212.070
20 Jun 1999, -212.010
15 Jun 1999, -211.970
13 Jun 1999, -211.960
6 Jun 1999, -211.930
3 Jun 1999, -211.900
1 Jun 1999, -211.890
30 May 1999, -211.880
23 May 1999, -211.820
16 May 1999, -211.810
13 May 1999, -211.800
12 May 1999, -211.790
11 May 1999, -211.790
10 May 1999, -211.790
9 May 1999, -211.790
6 May 1999, -211.770
5 May 1999, -211.770
4 May 1999, -211.760
3 May 1999, -211.760
2 May 1999, -211.760
29 Apr 1999, -211.760
28 Apr 1999, -211.760
27 Apr 1999, -211.760
26 Apr 1999, -211.760
25 Apr 1999, -211.770
22 Apr 1999, -211.770
20 Apr 1999, -211.770
19 Apr 1999, -211.770
18 Apr 1999, -211.780
15 Apr 1999, -211.780
14 Apr 1999, -211.790
13 Apr 1999, -211.790
12 Apr 1999, -211.800
11 Apr 1999, -211.800
8 Apr 1999, -211.820
30 Mar 1999, -211.910
29 Mar 1999, -211.910
28 Mar 1999, -211.920
25 Mar 1999, -211.950
24 Mar 1999, -211.960
23 Mar 1999, -211.970
22 Mar 1999, -211.980
21 Mar 1999, -211.990
18 Mar 1999, -212.000
16 Mar 1999, -212.000
15 Mar 1999, -212.010
14 Mar 1999, -212.010
11 Mar 1999, -212.010
10 Mar 1999, -212.010
9 Mar 1999, -212.010
8 Mar 1999, -212.010
7 Mar 1999, -212.010
4 Mar 1999, -212.020
3 Mar 1999, -212.030
2 Mar 1999, -212.030
1 Mar 1999, -212.040
28 Feb 1999, -212.040
25 Feb 1999, -212.050
24 Feb 1999, -212.060
23 Feb 1999, -212.070
22 Feb 1999, -212.070
21 Feb 1999, -212.070
18 Feb 1999, -212.100
17 Feb 1999, -212.100
16 Feb 1999, -212.110
15 Feb 1999, -212.110
14 Feb 1999, -212.120
11 Feb 1999, -212.140
10 Feb 1999, -212.150
9 Feb 1999, -212.150
8 Feb 1999, -212.170
7 Feb 1999, -212.170
4 Feb 1999, -212.200
3 Feb 1999, -212.210
2 Feb 1999, -212.210
1 Feb 1999, -212.220
31 Jan 1999, -212.220
28 Jan 1999, -212.230
27 Jan 1999, -212.240
26 Jan 1999, -212.240
25 Jan 1999, -212.240
24 Jan 1999, -212.250
21 Jan 1999, -212.250
20 Jan 1999, -212.260
19 Jan 1999, -212.280
18 Jan 1999, -212.310
17 Jan 1999, -212.320
14 Jan 1999, -212.340
13 Jan 1999, -212.340
12 Jan 1999, -212.340
11 Jan 1999, -212.350
10 Jan 1999, -212.350
7 Jan 1999, -212.360
6 Jan 1999, -212.360
5 Jan 1999, -212.360
4 Jan 1999, -212.370
3 Jan 1999, -212.370
31 Dec 1998, -212.410
30 Dec 1998, -212.420
29 Dec 1998, -212.430
28 Dec 1998, -212.430
27 Dec 1998, -212.430
24 Dec 1998, -212.440
23 Dec 1998, -212.450
22 Dec 1998, -212.450
21 Dec 1998, -212.450
20 Dec 1998, -212.460
17 Dec 1998, -212.450
16 Dec 1998, -212.450
15 Dec 1998, -212.450
14 Dec 1998, -212.450
13 Dec 1998, -212.440
10 Dec 1998, -212.440
9 Dec 1998, -212.440
8 Dec 1998, -212.440
7 Dec 1998, -212.440
6 Dec 1998, -212.440
3 Dec 1998, -212.430
2 Dec 1998, -212.430
1 Dec 1998, -212.420
30 Nov 1998, -212.420
29 Nov 1998, -212.410
27 Nov 1998, -212.400
26 Nov 1998, -212.390
22 Nov 1998, -212.380
15 Nov 1998, -212.330
8 Nov 1998, -212.290
2 Nov 1998, -212.260
1 Nov 1998, -212.250
25 Oct 1998, -212.200
18 Oct 1998, -212.150
15 Oct 1998, -212.120
13 Oct 1998, -212.110
27 Sep 1998, -211.930
20 Sep 1998, -211.850
15 Sep 1998, -211.790
13 Sep 1998, -211.770
1 Sep 1998, -211.630
30 Aug 1998, -211.610
23 Aug 1998, -211.520
16 Aug 1998, -211.420
9 Aug 1998, -211.320
2 Aug 1998, -211.240
20 Jul 1998, -211.080
15 Jul 1998, -211.010
12 Jul 1998, -210.970
5 Jul 1998, -210.880
1 Jul 1998, -210.830
28 Jun 1998, -210.800
21 Jun 1998, -210.730
15 Jun 1998, -210.660
14 Jun 1998, -210.650
7 Jun 1998, -210.600
1 Jun 1998, -210.550
24 May 1998, -210.500
17 May 1998, -210.470
14 May 1998, -210.480
13 May 1998, -210.480
12 May 1998, -210.480
11 May 1998, -210.470
10 May 1998, -210.480
7 May 1998, -210.470
6 May 1998, -210.460
5 May 1998, -210.460
4 May 1998, -210.460
3 May 1998, -210.460
29 Apr 1998, -210.460
28 Apr 1998, -210.470
27 Apr 1998, -210.480
26 Apr 1998, -210.480
23 Apr 1998, -210.480
22 Apr 1998, -210.490
21 Apr 1998, -210.490
20 Apr 1998, -210.490
19 Apr 1998, -210.500
9 Apr 1998, -210.590
8 Apr 1998, -210.600
7 Apr 1998, -210.620
6 Apr 1998, -210.640
5 Apr 1998, -210.660
2 Apr 1998, -210.740
1 Apr 1998, -210.770
30 Mar 1998, -210.860
29 Mar 1998, -210.880
26 Mar 1998, -210.930
25 Mar 1998, -210.940
24 Mar 1998, -210.960
23 Mar 1998, -210.980
22 Mar 1998, -211.000
20 Mar 1998, -211.070
19 Mar 1998, -211.140
18 Mar 1998, -211.180
17 Mar 1998, -211.210
16 Mar 1998, -211.220
15 Mar 1998, -211.230
12 Mar 1998, -211.240
11 Mar 1998, -211.250
10 Mar 1998, -211.260
9 Mar 1998, -211.270
8 Mar 1998, -211.280
5 Mar 1998, -211.300
4 Mar 1998, -211.310
3 Mar 1998, -211.320
2 Mar 1998, -211.330
1 Mar 1998, -211.340
26 Feb 1998, -211.360
25 Feb 1998, -211.360
24 Feb 1998, -211.370
23 Feb 1998, -211.370
22 Feb 1998, -211.380
19 Feb 1998, -211.390
18 Feb 1998, -211.400
17 Feb 1998, -211.410
16 Feb 1998, -211.420
15 Feb 1998, -211.450
12 Feb 1998, -211.480
11 Feb 1998, -211.490
10 Feb 1998, -211.510
9 Feb 1998, -211.530
8 Feb 1998, -211.550
5 Feb 1998, -211.590
4 Feb 1998, -211.590
3 Feb 1998, -211.600
2 Feb 1998, -211.610
1 Feb 1998, -211.630
29 Jan 1998, -211.720
28 Jan 1998, -211.740
27 Jan 1998, -211.760
26 Jan 1998, -211.800
25 Jan 1998, -211.880
22 Jan 1998, -211.920
21 Jan 1998, -211.920
20 Jan 1998, -211.930
19 Jan 1998, -211.930
18 Jan 1998, -211.940
15 Jan 1998, -211.940
14 Jan 1998, -211.940
13 Jan 1998, -211.950
12 Jan 1998, -211.950
11 Jan 1998, -211.970
8 Jan 1998, -211.970
7 Jan 1998, -211.990
6 Jan 1998, -212.010
5 Jan 1998, -212.010
4 Jan 1998, -212.010
1 Jan 1998, -212.000
31 Dec 1997, -212.010
30 Dec 1997, -212.020
29 Dec 1997, -212.020
28 Dec 1997, -212.030
25 Dec 1997, -212.020
24 Dec 1997, -212.020
23 Dec 1997, -212.030
22 Dec 1997, -212.030
21 Dec 1997, -212.030
18 Dec 1997, -212.070
17 Dec 1997, -212.070
16 Dec 1997, -212.080
15 Dec 1997, -212.070
14 Dec 1997, -212.070
11 Dec 1997, -212.070
10 Dec 1997, -212.090
7 Dec 1997, -212.120
30 Nov 1997, -212.110
23 Nov 1997, -212.070
16 Nov 1997, -212.040
9 Nov 1997, -212.010
2 Nov 1997, -212.010
26 Oct 1997, -211.980
12 Oct 1997, -211.890
5 Oct 1997, -211.850
1 Oct 1997, -211.800
30 Sep 1997, -211.790
28 Sep 1997, -211.770
21 Sep 1997, -211.690
15 Sep 1997, -211.630
14 Sep 1997, -211.620
7 Sep 1997, -211.540
1 Sep 1997, -211.470
31 Aug 1997, -211.460
24 Aug 1997, -211.360
17 Aug 1997, -211.270
10 Aug 1997, -211.170
3 Aug 1997, -211.070
27 Jul 1997, -210.970
20 Jul 1997, -210.870
15 Jul 1997, -210.800
13 Jul 1997, -210.780
6 Jul 1997, -210.680
1 Jul 1997, -210.620
29 Jun 1997, -210.600
22 Jun 1997, -210.520
15 Jun 1997, -210.460
8 Jun 1997, -210.390
1 Jun 1997, -210.330
25 May 1997, -210.280
18 May 1997, -210.250
15 May 1997, -210.240
14 May 1997, -210.230
13 May 1997, -210.230
11 May 1997, -210.230
8 May 1997, -210.220
7 May 1997, -210.220
6 May 1997, -210.230
5 May 1997, -210.230
4 May 1997, -210.230
1 May 1997, -210.240
30 Apr 1997, -210.240
29 Apr 1997, -210.240
20 Apr 1997, -210.260
17 Apr 1997, -210.280
16 Apr 1997, -210.290
15 Apr 1997, -210.300
14 Apr 1997, -210.310
13 Apr 1997, -210.320
10 Apr 1997, -210.350
9 Apr 1997, -210.360
8 Apr 1997, -210.370
7 Apr 1997, -210.380
6 Apr 1997, -210.390
3 Apr 1997, -210.410
2 Apr 1997, -210.420
1 Apr 1997, -210.430
31 Mar 1997, -210.440
30 Mar 1997, -210.450
27 Mar 1997, -210.480
26 Mar 1997, -210.500
25 Mar 1997, -210.520
24 Mar 1997, -210.540
23 Mar 1997, -210.560
20 Mar 1997, -210.620
19 Mar 1997, -210.660
18 Mar 1997, -210.710
17 Mar 1997, -210.750
16 Mar 1997, -210.770
13 Mar 1997, -210.800
12 Mar 1997, -210.810
11 Mar 1997, -210.820
10 Mar 1997, -210.820
9 Mar 1997, -210.830
6 Mar 1997, -210.850
5 Mar 1997, -210.860
4 Mar 1997, -210.880
3 Mar 1997, -210.890
2 Mar 1997, -210.910
27 Feb 1997, -210.940
26 Feb 1997, -210.960
25 Feb 1997, -210.980
24 Feb 1997, -211.020
23 Feb 1997, -211.110
20 Feb 1997, -211.310
19 Feb 1997, -211.310
18 Feb 1997, -211.330
17 Feb 1997, -211.330
16 Feb 1997, -211.340
13 Feb 1997, -211.350
12 Feb 1997, -211.350
11 Feb 1997, -211.360
10 Feb 1997, -211.360
